,0,1,2
1185,0,0,0
1186,384,0,0
1187,0,0,38
1188,76,0,1
1189,731,6,30
1190,20,0,28
1191,4,0,5
1192,0,0,5
1193,0,1558,313
1194,615,8,66
1195,10524,13,461
1196,4281,651,1198
1197,7187,127,860
1198,0,0,0
1199,3,0,0
1200,91,0,0
1201,315,5,665
1202,7952,31,153
1203,0,81,417
1204,2141,11,465
1205,2781,107,23
1206,66,0,92
1207,3,185,541
1208,21,0,0
1209,1021,457,1679
1210,788,692,3911
1211,2772,357,1307
1212,8503,21,5
1213,1979,125,0
1214,1534,93,0
1215,2381,113,1
1216,0,0,0
1217,0,0,37
1218,0,0,0
1219,6,0,0
1220,934,0,0
1221,2201,20,66
1222,1830,113,0
1223,440,0,117
1224,207,0,169
1225,45,0,25
1226,4939,1,290
1227,190,0,1
1228,5879,9,0
1229,0,0,0
1230,947,302,4
1231,224,3,0
1232,3526,202,2
1233,0,29,1122
1234,12,119,1846
1235,0,14,751
1236,57,0,0
1237,10082,426,332
1238,2,0,11
1239,10248,110,151
1240,0,13,103
1241,0,3,151
1242,370,48,0
1243,21,48,0
1244,57,3,41
1245,48,0,91
1246,177,0,241
1247,37,0,0
1248,0,0,0
1249,5608,10874,6349
1250,9,257,2
1251,816,0,0
1252,0,0,2
1253,0,0,0
1254,0,0,0
1255,3906,12,104
1256,4949,1,38
1257,22041,381,430
1258,245,0,31
1259,3192,86,358
1260,229,145,164
1261,52379,2303,4223
1262,145,15,441
1263,46,12,3560
1264,18579,496,1815
1265,101,2,3
1266,734,46,57
1267,0,0,0
1268,1,0,0
1269,11,38,0
1270,870,43,8
1271,676,0,0
1272,31279,2622,756
1273,1187,283,121
1274,0,0,56
1275,0,0,0
1276,16537,406,4
1277,0,0,16
1278,0,0,11
1279,16234,65,531
1280,0,2,0
1281,0,0,1
1282,1,118,0
1283,566,775,0
1284,0,0,0
1285,39385,1767,2523
1286,4685,255,73
1287,0,0,0
1288,0,0,0
1289,0,0,0
1290,0,0,0
1291,83,0,0
1292,0,0,0
1293,14,0,24
1294,26,0,0
1295,5,0,0
1296,1150,0,190
1297,524,0,85
1298,1035,0,223
1299,248,23,0
1300,3648,130,786
1301,1737,74,140
1302,1159,5,52
1303,0,0,0
1304,467,96,281
1305,1454,0,0
1306,35515,886,3685
1307,8689,138,179
1308,3,2,84
1309,5975,20,821
1310,6362,39,63
1311,4401,369,1493
1312,319,0,9
1313,0,0,0
1314,0,0,17
1315,208,52,460
1316,7,0,0
1317,0,0,0
1318,0,0,0
1319,15,0,180
1320,4291,3,0
1321,1141,96,0
1322,0,21,47
1323,0,0,0
1324,0,0,278
1325,8,0,0
1326,317,0,0
1327,175,0,0
1328,2,0,0
1329,0,0,0
1330,0,0,0
1331,6191,0,16
1332,46273,3056,934
1333,488,69,143
1334,0,0,0
1335,66,7,2
1336,0,0,0
1337,170,0,27
1338,596,26,287
1339,612,232,1048
1340,20176,28310,0
1341,35,0,34
1342,10420,41,618
1343,2416,105,533
1344,1849,190,712
1345,0,0,0
1346,1579,266,1328
1347,0,0,0
1348,146,163,0
1349,21542,458,184
1350,12959,0,283
1351,110,0,128
1352,0,0,0
1353,0,0,0
1354,0,1704,0
1355,0,0,0
1356,48149,27107,535
1357,0,0,0
1358,0,12,341
1359,0,0,169
1360,75,1,191
1361,955,10,0
1362,3729,53,13
1363,109,0,34
1364,0,0,0
1365,5,12,0
1366,2858,404,0
1367,10348,90,25
1368,21,0,24
1369,0,0,8
1370,4363,7,105
1371,1403,6,460
1372,372,2,345
1373,23,14,919
1374,7,19,1171
1375,847,85,203
1376,206,17,95
1377,5948,531,843
1378,1449,106,271
1379,43312,6255,2347
1380,3247,0,8
1381,9,0,0
1382,0,0,25
1383,651,5,51
1384,12,5,0
1385,5765,1015,468
1386,9790,1377,1911
1387,8278,5940,970
1388,126,60,0
1389,2534,12,201
1390,2460,16,2
1391,0,0,0
1392,0,0,51
1393,2,0,0
1394,1240,59,1
1395,28,1,1
1396,1902,95,30
1397,1532,442,133
1398,28,104,610
1399,8,0,0
1400,214,85,3336
1401,88,0,0
1402,782,0,3
1403,15,0,0
1404,21,0,84
1405,0,0,0
1406,40,0,0
1407,370,50,0
1408,93,0,0
1409,152,0,0
1410,488,1,0
1411,171,0,0
1412,137,0,0
1413,991,1,14
1414,0,0,0
1415,0,0,0
1416,0,0,0
1417,10,0,0
1418,295,41,31
1419,16374,292,6593
1420,0,0,33
1421,413,40,340
1422,9707,117,0
1423,12802,314,0
1424,6336,0,54
1425,17603,1565,103
1426,6551,21,21
1427,11,7,993
1428,11822,82,892
1429,13,0,0
1430,1119,82,114
1431,398,110,19
1432,17554,642,215
1433,9393,308,82
1434,0,0,1
1435,51,0,0
1436,3635,25,88
1437,271,9,23
1438,2367,42,0
1439,8805,112,1571
1440,7951,687,1191
1441,53,0,59
1442,1,0,0
1443,3957,605,10442
1444,132,2,242
1445,1415,172,402
1446,4964,224,194
1447,1086,693,35
1448,407,0,19
1449,198,0,0
1450,10535,711,342
1451,0,0,4
1452,0,731,0
1453,0,0,0
1454,10,0,72
1455,0,0,0
1456,44,31,5
1457,0,0,0
1458,0,0,0
1459,5,0,41
1460,0,0,0
1461,0,0,0
1462,0,0,2
1463,5,0,121
1464,12,380,0
1465,3955,3174,1000
1466,1708,61,513
1467,4405,2,10
1468,0,168,55
1469,839,180,243
1470,0,49,0
1471,8,3,0
1472,9924,1870,422
1473,0,3,0
1474,51,2,232
1475,0,0,7
1476,2435,0,741
1477,628,382,164
1478,0,0,0
1479,0,0,0
1480,814,0,78
1481,0,5,245
1482,2013,8,50
1483,2299,2,26
1484,2121,1,229
1485,0,0,0
1486,168,1,523
1487,28181,3716,35
1488,125,0,2
1489,15358,9,885
1490,0,0,0
1491,0,0,15
1492,45,2,25
1493,0,2,51
1494,0,0,0
1495,24,32,84
1496,13,0,0
1497,469,21604,5497
1498,235,54040,6640
1499,199,38916,5763
1500,67,14,8
1501,88,65,0
1502,0,0,0
1503,1080,6,128
1504,20,2,0
1505,4809,573,447
1506,7317,6106,179
1507,32690,1714,938
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,1,0
1512,660,0,16
1513,440,0,1
1514,51989,2387,35
1515,47320,1229,1988
1516,0,0,0
1517,0,0,0
1518,0,0,0
1519,0,0,7
1520,15036,100,0
1521,25797,123,175
1522,13748,753,22
1523,11700,1374,525
1524,13810,230,68
1525,20267,1746,591
1526,13694,2264,545
1527,7,0,0
1528,0,0,0
1529,0,0,0
1530,16,0,0
1531,115,117,22
1532,0,0,0
1533,184,0,7
1534,0,0,0
1535,5462,242,889
1536,0,0,0
1537,5,0,0
1538,6202,0,116
1539,6353,695,882
1540,655,11,838
1541,4,0,0
1542,201,8,143
1543,69,24,118
1544,0,0,0
1545,1469,38,162
1546,1174,77,356
1547,398,2,60
1548,1,0,0
1549,0,23,3
1550,118,0,0
1551,0,0,2
1552,0,0,0
1553,0,0,0
1554,6986,28,803
1555,8221,282,151
1556,0,0,0
1557,924,90,764
1558,3355,541,740
1559,0,0,0
1560,75,49,12
1561,0,16,2
1562,0,0,0
1563,2849,0,1477
1564,0,0,17
1565,39341,1138,358
1566,41484,539,270
1567,19057,672,663
1568,19475,1006,102
1569,0,74,0
1570,0,0,0
1571,2894,36,65
1572,0,0,2792
1573,56,0,510
1574,0,244,345
1575,2678,0,0
1576,8088,286,227
1577,12342,690,870
1578,0,0,18
1579,0,0,0
1580,0,8,4
1581,26344,375,585
1582,12,0,13
1583,1505,0,7684
