,0,1,2
874,3524,2397,637
875,3393,4042,2084
876,929,2371,1337
877,1252,2211,1726
878,615,777,925
879,1143,1956,1324
880,1623,1083,2051
881,2147,3640,2959
882,1923,5220,2693
883,770,4461,3443
884,2153,3687,4137
885,4241,4520,3288
886,3956,750,5277
887,3230,2768,9361
888,4883,2843,6539
889,6344,2306,5400
890,913,1897,941
891,16895,10788,11430
892,7460,13772,11495
893,6914,3992,4722
894,1819,3490,5016
895,2947,5784,10658
896,4052,6268,3546
897,245,241,396
898,3804,4238,5133
899,1703,3778,5635
900,2157,2042,1879
901,144,1798,2763
902,615,5313,9862
903,121,2905,4101
904,560,2898,5674
905,1735,2549,2700
906,7356,2567,3139
907,4722,4651,7940
908,33594,12773,13196
909,2404,2834,2340
910,2151,2119,4294
911,1706,3406,3233
912,4185,2921,1789
913,3893,3794,2287
914,4436,2327,1514
915,5833,3957,3698
916,5248,3669,4347
917,1269,10513,10119
918,3527,3922,564
919,7247,4769,1051
920,19724,4701,1017
921,26986,5431,4710
922,1359,2061,1472
923,6313,2241,3827
924,20136,3588,4255
925,3204,1899,11140
926,1479,4826,1922
927,7985,7230,32207
928,501,690,903
929,8634,2937,5658
930,1002,2141,671
931,2420,4370,1926
932,11311,9494,12576
933,2696,4663,4204
934,1200,2397,1081
935,2253,3419,4497
936,2509,3658,3361
937,1810,3375,5003
938,5928,3381,5856
939,7963,6754,7244
940,3701,2042,5592
941,880,1485,1194
942,19886,12511,2604
943,3748,4329,4815
944,6091,4842,8990
945,11451,6677,10081
946,36444,9882,20156
947,6325,3252,1724
948,5460,4408,2238
949,8229,6755,5052
950,13142,9635,8807
951,7027,2698,6592
952,2224,1529,1356
953,4979,7139,7205
954,1519,398,2434
955,1878,929,1531
956,2353,4263,6714
957,4132,5233,30450
958,5995,1097,1659
959,1975,825,1956
960,26157,4005,9876
961,11051,5759,10907
962,10350,3092,2443
963,2971,3611,2907
964,13198,5177,4244
965,7017,6976,5897
966,6686,8018,9149
967,443,1012,1109
968,534,1062,6632
969,324,501,5528
970,1020,1550,11452
971,1674,12128,24962
972,2472,2685,8129
973,398,1557,4435
974,15800,3954,6762
975,6556,5397,5553
976,3115,7844,8987
977,3606,7113,8383
978,5515,5295,8961
979,14160,2943,5708
980,19403,9382,12350
981,20146,8208,7473
982,1069,2463,3052
983,6603,3975,9085
984,750,1617,2302
985,15168,6680,3671
986,1788,3201,9263
987,903,3954,1287
988,11119,8118,4353
989,11256,15329,15954
990,8044,6944,3770
991,3743,8671,3069
992,6202,10007,2574
993,9457,16626,3396
994,6327,17699,9708
995,1979,3518,1976
996,9789,9585,3714
997,6780,4905,3265
998,9671,6600,5197
999,5633,6701,5378
1000,3525,3383,2914
1001,3071,1567,2426
1002,3615,1404,2407
1003,8406,5841,1812
1004,6096,2128,1115
1005,2185,1973,2144
1006,16601,18324,17481
1007,42017,13923,23047
1008,2358,1979,1475
1009,5146,12545,6774
1010,5886,2419,4188
1011,9584,4663,3142
1012,8509,5106,5164
1013,12463,12080,8730
1014,1995,3778,3112
1015,3820,6554,12852
1016,683,768,1326
1017,2133,3564,1667
1018,6905,2769,760
1019,18427,9048,8849
1020,22757,7530,8956
1021,7053,21145,8720
1022,25911,17352,3769
1023,5039,4400,4488
1024,908,1091,1755
1025,870,1391,2069
1026,200,4568,340
1027,6745,2316,1182
1028,8439,3246,8322
1029,12077,7652,4703
1030,960,4661,1560
1031,677,2378,2413
1032,30486,14391,13616
1033,2845,1161,1612
1034,8380,4367,3991
1035,11883,6674,17934
1036,16549,1023,2009
1037,20470,6815,16591
1038,3150,5254,3421
1039,7718,4337,6245
1040,16562,33818,2972
1041,4947,2426,5528
1042,574,247,6429
1043,11813,3907,7881
1044,23146,6982,5059
1045,3116,2993,6359
1046,9650,4800,1544
1047,1896,3123,2914
1048,13200,15380,16427
1049,15267,4436,20954
1050,16963,5666,4174
1051,20634,15688,9475
1052,11706,6769,14749
1053,636,2314,2412
1054,3137,11855,12738
1055,54589,7464,4804
1056,1675,929,2821
1057,2861,13648,6804
1058,5099,1115,3831
