,0,1,2
967,443,1795,326
968,534,3482,4195
969,324,2041,3988
970,1020,5283,7689
971,1674,28074,8948
972,2472,10631,183
973,398,4805,1187
974,15800,9710,1006
975,6556,10616,334
976,3115,15822,1009
977,3606,14690,806
978,5515,12419,1837
979,14160,7090,1561
980,19403,17185,4547
981,20146,13045,2636
982,1069,4608,907
983,6603,6691,6348
984,750,2931,988
985,15168,10106,245
986,1788,10960,1504
987,903,4765,475
988,11119,10829,1642
989,11256,28925,2358
990,8044,9368,1346
991,3743,10820,920
992,6202,11772,809
993,9457,19639,383
994,6327,24827,2580
995,1979,5249,245
996,9789,12059,1240
997,6780,7517,653
998,9671,10385,1412
999,5633,9443,2636
1000,3525,5294,1003
1001,3071,2997,981
1002,3615,2602,1209
1003,8406,6973,680
1004,6096,2893,350
1005,2185,2961,1156
1006,16601,31265,4540
1007,42017,27566,9404
1008,2358,3159,295
1009,5146,17287,2032
1010,5886,6315,292
1011,9584,6771,1034
1012,8509,8803,1467
1013,12463,17953,2857
1014,1995,6768,122
1015,3820,17809,1597
1016,683,1352,742
1017,2133,4799,432
1018,6905,2896,633
1019,18427,16125,1772
1020,22757,15340,1146
1021,7053,27659,2206
1022,25911,19503,1618
1023,5039,7524,1364
1024,908,2537,309
1025,870,2992,468
1026,200,4779,129
1027,6745,3386,112
1028,8439,6451,5117
1029,12077,11342,1013
1030,960,5628,593
1031,677,4630,161
1032,30486,25350,2657
1033,2845,2441,321
1034,8380,8090,268
1035,11883,11936,12649
1036,16549,2905,127
1037,20470,20209,3197
1038,3150,7121,1554
1039,7718,9713,869
1040,16562,36567,223
1041,4947,6697,1257
1042,574,5422,1254
1043,11813,9713,2075
1044,23146,11134,894
1045,3116,8688,664
1046,9650,5809,535
1047,1896,5418,619
1048,13200,24767,7040
1049,15267,11323,14067
1050,16963,8351,1489
1051,20634,21595,3568
1052,11706,18179,3339
1053,636,4471,255
1054,3137,22096,2497
1055,54589,11525,743
1056,1675,2699,1051
1057,2861,19030,1422
1058,5099,3831,1115
1059,4212,4062,667
1060,1192,2499,365
1061,2037,1270,318
1062,5596,4222,801
1063,3058,10984,1252
1064,28627,13189,622
1065,4465,8729,448
1066,836,4598,1904
1067,5098,15115,2851
1068,8034,9502,1617
1069,11167,13736,3425
1070,5303,7910,209
1071,5982,8335,206
1072,1131,3496,41
1073,7287,25209,3040
1074,2913,2717,666
1075,6715,3900,1732
1076,4004,12347,2033
1077,25877,15360,5909
1078,2102,3948,964
1079,9465,15032,3616
1080,3062,2725,1669
1081,3620,14873,1662
1082,2985,2524,112
1083,8845,6516,126
1084,15723,12306,1380
1085,23976,16960,546
1086,5536,23721,3726
1087,4562,2831,312
1088,3182,1510,63
1089,656,1895,297
1090,942,6778,3601
1091,5516,10424,254
1092,852,10853,243
1093,3849,14360,444
1094,6400,17348,710
1095,4452,12563,828
1096,9984,17775,1366
1097,20789,29086,5159
1098,9699,12222,2788
1099,18699,44082,6603
1100,4194,9035,1248
1101,5801,8208,1984
1102,1461,5717,1559
1103,376,2949,774
1104,9882,13812,3270
1105,33659,21634,16042
1106,2234,7194,1138
1107,2712,3293,529
1108,22386,1799,580
1109,1981,6466,262
1110,4173,5452,1414
1111,2951,2812,1381
1112,2377,7570,2215
1113,1366,6624,1780
1114,538,1142,401
1115,2202,3976,677
1116,2040,10154,3568
1117,11139,6057,2463
1118,10963,13132,2863
1119,16763,10473,3915
1120,8742,10715,1910
1121,3536,3462,228
1122,7365,14020,2639
1123,5990,6685,381
1124,3680,5075,598
1125,2892,4721,875
1126,1994,11131,2788
